subscriptionId,subscriptionName,accountId,Name,EA,NotificationContact,nc1,nc2,nc3,nc4,nc5,nc6,nc7,nc8,nc9,nc10,nc11,nc12,nc13,nc14
a3ed878b-f1fc-4da6-bf96-b277509c2778,Windows Azure Enterprise,53cdcf80-7fc3-4b25-9f35-f37abb80ad4b,NA,NA,NA,,,,,,,,,,,,,,
75a3ee34-777a-4665-b402-10d1cf678d9d,Stryker-VDC-CN,7544ac52-0b52-4bea-811c-0e4812ced005,NA,NA,NA,,,,,,,,,,,,,,
3b91d26e-ddbf-4297-8e15-13412771f973,Stryker-CNDW,7544ac52-0b52-4bea-811c-0e4812ced005,NA,NA,NA,,,,,,,,,,,,,,
dc73103a-c05d-4915-8175-25b04342fa8f,WINDOWS AZURE 企业,8a110555-84f5-4b95-baf6-be96b16079f3,中建材信息技术股份有限公司,V5702311S0592,azurebilling@topmsp.cn,elmer.huang@novatech.cn,justin.lu@novatech.cn,justin.lu@nova-tech.cn,renchangfu@cnbmtech.com,sync-service@cnbmtech.top,,,,,,,,,
69d0270c-8ea0-4598-bcf2-ce62dcffd19f,Windows Azure 企业,94450e4d-630f-49c9-9c88-6783527480bb,NA,NA,NA,,,,,,,,,,,,,,
c323e3ed-494d-42d0-ad35-9e70053b9929,DEVREL GLOBAL EXP - AZ DOC VALIDATION,1c8da8cf-fe76-451f-81f9-80a8f12dfbc0,NA,NA,NA,,,,,,,,,,,,,,
eea495bd-5a36-4c17-8bfd-d3c0b8a04627,WINDOWS AZURE 内部消耗,1c8da8cf-fe76-451f-81f9-80a8f12dfbc0,NA,NA,NA,,,,,,,,,,,,,,
97fad604-4a61-489b-a315-9fc77243634b,WINDOWS AZURE INTERNAL CONSUMPTION,1c8da8cf-fe76-451f-81f9-80a8f12dfbc0,NA,NA,NA,,,,,,,,,,,,,,
b0e9b07f-bddc-4651-b32f-d2c7f56bd44d,ERIC HUANG 21V INTERNAL,1c8da8cf-fe76-451f-81f9-80a8f12dfbc0,NA,NA,NA,,,,,,,,,,,,,,
fc12637f-ab9f-43bd-94f1-7958454d201b,BOWEI 21V 内部消耗,1c8da8cf-fe76-451f-81f9-80a8f12dfbc0,NA,NA,NA,,,,,,,,,,,,,,
4d841ffa-e7e3-4bb6-9a30-7e3f78c9eb8b,WINDOWS AZURE 内部消耗,1c8da8cf-fe76-451f-81f9-80a8f12dfbc0,NA,NA,NA,,,,,,,,,,,,,,
1d35aa9c-4f5d-46f5-b0f1-8090c4a28d5e,WINDOWS MASTER - LOCAL,1c8da8cf-fe76-451f-81f9-80a8f12dfbc0,NA,NA,NA,,,,,,,,,,,,,,
3ef6efce-fc9c-4e1b-b952-a0b092f52619,KW-MOONCAKE-DEVOPS,1c8da8cf-fe76-451f-81f9-80a8f12dfbc0,NA,NA,NA,,,,,,,,,,,,,,
786feb19-a4bb-479d-ad57-b5e2b2740bbb,KW-MOONCAKE-DEVOPS-BUGTEST3,1c8da8cf-fe76-451f-81f9-80a8f12dfbc0,NA,NA,NA,,,,,,,,,,,,,,
e93bd64e-43fe-4cc3-801b-3b5daf2ab79b,WINDOWS AZURE 内部消耗,1c8da8cf-fe76-451f-81f9-80a8f12dfbc0,NA,NA,NA,,,,,,,,,,,,,,
f67b6cfd-e9a5-4b66-aa96-9b1088419dd2,KW-MOONCAKE-DEVOPS-BUGTEST4,1c8da8cf-fe76-451f-81f9-80a8f12dfbc0,NA,NA,NA,,,,,,,,,,,,,,
b910ae9e-6599-4846-8f51-f38ea266b1d4,WINDOWS AZURE INTERNAL CONSUMPTION,2a469c76-f554-4899-801a-416c40cb38e3,NA,NA,NA,,,,,,,,,,,,,,
1631f3af-fc17-48e7-9dc7-b519f52534ab,N/A,769bc7a9-e31f-4fb2-9d0a-5fb4269a6985,NA,NA,NA,,,,,,,,,,,,,,
49558b49-91bf-4cde-9197-3c3ee3a5cb17,WINDOWS AZURE 内部消耗,0529c36a-a48e-43aa-9ac7-e8e11587feba,NA,NA,NA,,,,,,,,,,,,,,
08ba6e07-14eb-4984-9176-9261b8a2781d,ABI CN NON-PROD,3ace8aaf-4388-4459-9c59-9f66d01b1607,NA,NA,NA,,,,,,,,,,,,,,
cbb96dae-9e20-433b-a3de-eda64db09f73,ABI CN BREWDAT SANDBOX,3ace8aaf-4388-4459-9c59-9f66d01b1607,NA,NA,NA,,,,,,,,,,,,,,
501e24a8-2b48-4754-b854-06a693e5af5b,ABI CN Infra Sandbox,3ace8aaf-4388-4459-9c59-9f66d01b1607,NA,NA,NA,,,,,,,,,,,,,,
eb58e4ad-9726-40dc-9960-6ad29e570152,ABI CN BREWDAT MGMT,3ace8aaf-4388-4459-9c59-9f66d01b1607,NA,NA,NA,,,,,,,,,,,,,,
ad3fade0-196f-43e5-b06d-679c6dbbcff6,ABI CN Shared NON-PROD,3ace8aaf-4388-4459-9c59-9f66d01b1607,NA,NA,NA,,,,,,,,,,,,,,
299835ca-232c-4697-9600-2f5d80130280,ABI CN BREWDAT,3ace8aaf-4388-4459-9c59-9f66d01b1607,NA,NA,NA,,,,,,,,,,,,,,
30b7b23e-9325-4407-b613-610457afe869,ABI CN PROD,3ace8aaf-4388-4459-9c59-9f66d01b1607,NA,NA,NA,,,,,,,,,,,,,,
e91e83f4-9d04-4f64-8d0c-2af309ce2117,ABI CN SupplyChain NON-PROD,3ace8aaf-4388-4459-9c59-9f66d01b1607,NA,NA,NA,,,,,,,,,,,,,,
f0445692-51af-4588-8a0d-e229f3549009,ABI CN SupplyChain PROD,3ace8aaf-4388-4459-9c59-9f66d01b1607,NA,NA,NA,,,,,,,,,,,,,,
2b05e8d2-fedb-4dc6-b720-03d4d1cfe5fd,ABI CN Shared PROD,3ace8aaf-4388-4459-9c59-9f66d01b1607,NA,NA,NA,,,,,,,,,,,,,,
1ee97cab-b88c-4b45-8dd2-fcce6526bc19,OBD@TC,45fb5318-657c-4477-90bb-8dadb53e011f,Daimler Trucks and Buses (China) Ltd,V5702202S0060,yang.qiu@daimlertruck.com,,,,,,,,,,,,,,
a14acaa1-2f80-46f1-9c56-da207ebddf4d,FD@TC,45fb5318-657c-4477-90bb-8dadb53e011f,Daimler Trucks and Buses (China) Ltd,V5702202S0060,yang.qiu@daimlertruck.com,,,,,,,,,,,,,,
9a7f160f-0b70-43d0-8663-7c20652c7faf,WINDOWS AZURE 内部消耗,532f150d-3f87-4ae0-9279-dae3d5d1b756,NA,NA,NA,,,,,,,,,,,,,,
ccb38a72-de90-448d-9848-9f7d35a80b5d,DATABRICKS MOONCAKE STAGING (DONT CREATE WORKSPACES HERE),80e1bfe7-c902-4049-899c-d64cb72b8446,NA,NA,NA,,,,,,,,,,,,,,
0f9da865-deb9-420f-baea-df89d4866e08,DATABRICKS PROD SECFOOD MOONCAKE,80e1bfe7-c902-4049-899c-d64cb72b8446,NA,NA,NA,,,,,,,,,,,,,,
4ba45edf-cc9a-4c1d-a0fb-80d03b417456,DATABRICKS MOONCAKE LOGFOOD (DONT CREATE WORKSPACES HERE),80e1bfe7-c902-4049-899c-d64cb72b8446,NA,NA,NA,,,,,,,,,,,,,,
431cd430-a4eb-465e-a378-2fa6080063ff,NON-PRODUCTION,bd9ae6e6-43c1-46d4-9c5f-97b8a1a1aaa5,"Coca-Cola Beverages (Shanghai) Co., Ltd",V5702405S0118,etfei@coca-cola.com,ethu@coca-cola.com,jalv@coca-cola.com,phzeng-c-@coca-cola.com,robxiao@coca-cola.com,,,,,,,,,,
68cbae8a-0ad0-4f1d-ad06-b5b759a3866e,PRODUCTION,bd9ae6e6-43c1-46d4-9c5f-97b8a1a1aaa5,"Coca-Cola Beverages (Shanghai) Co., Ltd",V5702405S0118,etfei@coca-cola.com,ethu@coca-cola.com,jalv@coca-cola.com,phzeng-c-@coca-cola.com,robxiao@coca-cola.com,,,,,,,,,,
9ac0e2d0-26e7-4423-a31e-928cfbbc0b17,CHINA-NON-PRODUCTION,bd9ae6e6-43c1-46d4-9c5f-97b8a1a1aaa5,"Coca-Cola Beverages (Shanghai) Co., Ltd",V5702405S0118,etfei@coca-cola.com,ethu@coca-cola.com,jalv@coca-cola.com,phzeng-c-@coca-cola.com,robxiao@coca-cola.com,,,,,,,,,,
51719844-e53f-4dfc-8b07-8c412667c05c,CHINA-PRODUCTION,bd9ae6e6-43c1-46d4-9c5f-97b8a1a1aaa5,"Coca-Cola Beverages (Shanghai) Co., Ltd",V5702405S0118,etfei@coca-cola.com,ethu@coca-cola.com,jalv@coca-cola.com,phzeng-c-@coca-cola.com,robxiao@coca-cola.com,,,,,,,,,,
a1fc4d92-3628-4757-943a-73e4716bf01e,AZURE DATABRICKS MOONCAKE RP,314ebbe8-5040-43de-9259-9b139d098239,NA,NA,NA,,,,,,,,,,,,,,
8265df78-e58b-453c-abb6-dec36b999d61,CSI_HHS_PROD_MOONCAKE,314ebbe8-5040-43de-9259-9b139d098239,NA,NA,NA,,,,,,,,,,,,,,
ff28291e-fe84-4706-a099-0c5832f4e9a8,DATABRICKS MOONCAKE BILLING USAGE PIPELINE,314ebbe8-5040-43de-9259-9b139d098239,NA,NA,NA,,,,,,,,,,,,,,
160a6756-3240-4ad3-803d-a96e2b455e5b,WINDOWS AZURE INTERNAL CONSUMPTION,314ebbe8-5040-43de-9259-9b139d098239,NA,NA,NA,,,,,,,,,,,,,,
5ef7660f-d053-49b3-97ab-9ea8853c1e93,ROME ILDC - DETECTION PROD - MOONCAKE,314ebbe8-5040-43de-9259-9b139d098239,NA,NA,NA,,,,,,,,,,,,,,
d98bb810-9a48-4a52-88b7-66621424b149,MOONCAKE-PROD-SYSTEM-TABLES,314ebbe8-5040-43de-9259-9b139d098239,NA,NA,NA,,,,,,,,,,,,,,
35571e06-fcfe-490b-bfab-80d68804b73a,ROME ILDC - TEAMX MC STAGE,314ebbe8-5040-43de-9259-9b139d098239,NA,NA,NA,,,,,,,,,,,,,,
47d1904c-edaf-4d22-b1fb-2fa8a53f9998,AZURE DATABRICKS MOONCAKE DB PROD,314ebbe8-5040-43de-9259-9b139d098239,NA,NA,NA,,,,,,,,,,,,,,
1362576a-a4ca-4b27-9f16-e03f01bd02cf,JV2 - Data Solutions,33904044-2ebb-4344-91e8-990d0cdcc9aa,NA,NA,NA,,,,,,,,,,,,,,
46b9128c-a6aa-4934-a779-4739fd8a681c,JV2 - Data Solutions - Dev,33904044-2ebb-4344-91e8-990d0cdcc9aa,NA,NA,NA,,,,,,,,,,,,,,
fe97144a-1bea-4e81-b2e8-9db841790319,WINDOWS AZURE INTERNAL CONSUMPTION,4265d58a-1818-47a5-94ad-b248644e1a09,NA,NA,NA,,,,,,,,,,,,,,
a9ab5e84-fe8b-49d9-bfde-887d80b0bc1d,WINDOWS AZURE INTERNAL CONSUMPTION,4265d58a-1818-47a5-94ad-b248644e1a09,NA,NA,NA,,,,,,,,,,,,,,
a086d41d-52a5-4a64-b116-d92bb3cf846d,N/A,7185b79e-5698-48df-8f16-5939a6b6e672,NA,NA,NA,,,,,,,,,,,,,,
2f82de0f-f236-4e28-a9a7-58f5d2e8ce4c,WINDOWS AZURE 内部消耗,39b70326-b13d-40dc-b1ce-00559d4f4619,NA,NA,NA,,,,,,,,,,,,,,
c1708cee-008d-423f-830c-5baa53ecf690,WINDOWS AZURE 内部消耗,766773dd-a37b-433a-ba5d-b7eb4978bbf3,NA,NA,NA,,,,,,,,,,,,,,
e24a6864-0f2b-4094-8100-b8ddd9264857,N/A,b680975c-431c-46f2-be64-fe6a35e9a4f8,NA,NA,NA,,,,,,,,,,,,,,
71ec4935-61a5-48bd-a1ee-d1fd505e2d89,WINDOWS AZURE 内部消耗,b680975c-431c-46f2-be64-fe6a35e9a4f8,NA,NA,NA,,,,,,,,,,,,,,
a3af152f-4a4e-4e26-a9e3-e95e704a15f0,Windows Azure Enterprise,62c041e9-a931-46bb-87fb-c1ceb742228d,NA,NA,NA,,,,,,,,,,,,,,
5bd2a307-150a-4569-97a5-05de2e89b371,标准预付费服务(Converted to EA)-DATALAKE,8e949fbb-981a-4078-aed5-c9fa084847b5,NA,NA,NA,,,,,,,,,,,,,,
131a5960-5167-413c-a20d-e6620074e018,EP GROUP WINDOWS AZURE 01,cdd6b031-aa3d-4e4e-bd83-3c135b57bd79,北京伟仕云安科技有限公司,V5702412S0248,an.jing@vstecs.com,qian.zhang4@vstecs.com,yanzhi.zhang@vstecs.com,,,,,,,,,,,,
0331626a-e221-451e-bb94-511cfa5b7621,WINDOWS AZURE 企业,65a932bf-bcad-4e75-b84c-149589ac50ef,北京上北智信科技有限公司,V5702307S0417,huqianqian@sharewinfo.com,jcui@sharewinfo.com,zhangtao@sharewinfobi.onmicrosoft.com,,,,,,,,,,,,
d251b9c7-3edd-42cd-9ab1-b25e6731ed85,Windows Azure Company,6d517c41-6108-4e3e-8c01-4c1618ea3431,NA,NA,NA,,,,,,,,,,,,,,
c4c6baaa-7b6b-493b-b15d-16fb507d65d6,WINDOWS AZURE INTERNAL CONSUMPTION,aa10985f-ce20-46c0-8831-2cc55dd4c0fd,NA,NA,NA,,,,,,,,,,,,,,
61dab272-1114-4f13-a902-9287ad64bff0,Windows Azure PBITest,b59b98ea-f25b-4f18-ab9d-772ee33faee0,NA,NA,NA,,,,,,,,,,,,,,
9e519708-c5c3-466c-8ebd-660b848ae14c,CZ SSCCN - China - eVa China Prod,0d75b936-9a9e-461d-a9fb-c16b08f0dead,NA,NA,NA,,,,,,,,,,,,,,
a303d7b0-ae0a-4001-a7aa-765a1d9422a3,CZ SSCCN - China - eVa China Dev,0d75b936-9a9e-461d-a9fb-c16b08f0dead,NA,NA,NA,,,,,,,,,,,,,,
51a60620-5649-4eba-a3c6-b083a961659f,CZ SSCCN - China - eVa China Sbx,0d75b936-9a9e-461d-a9fb-c16b08f0dead,NA,NA,NA,,,,,,,,,,,,,,
5a8581b7-b48d-4102-aaa3-de8d17eebb59,CZ SSCCN - China - eVa Data Landing Zone1 DEV,0d75b936-9a9e-461d-a9fb-c16b08f0dead,NA,NA,NA,,,,,,,,,,,,,,
70ec43ea-5be9-431f-90db-716a535f1187,CZ SSCCN - China - eVa Data Landing Zone1 PROD,0d75b936-9a9e-461d-a9fb-c16b08f0dead,NA,NA,NA,,,,,,,,,,,,,,
6904afc8-f920-4be2-ae7e-1ee9627af5ad,CZ SSCCN - China - eVa Data Catalog Non Prod,0d75b936-9a9e-461d-a9fb-c16b08f0dead,NA,NA,NA,,,,,,,,,,,,,,
b8a97eeb-5ac3-4dcd-bcad-daf48ba54b7d,CZ SSCCN -ZDP.cn Refractive Patient Education,0d75b936-9a9e-461d-a9fb-c16b08f0dead,NA,NA,NA,,,,,,,,,,,,,,
06b1601b-e53f-470d-94b3-527fa4177b30,CZ SSCCN - China - eVa Data Landing Zone1 STAGE,0d75b936-9a9e-461d-a9fb-c16b08f0dead,NA,NA,NA,,,,,,,,,,,,,,
b437f056-9c37-4b0d-88d6-e830587473b3,CZ SSCCN - China - eVa Data Landing Zone2 DEV,0d75b936-9a9e-461d-a9fb-c16b08f0dead,NA,NA,NA,,,,,,,,,,,,,,
e8e6b4c2-56b2-4208-978b-e32cac1af286,SUBSCCPRD,7d5888f4-9788-4f25-ab3d-4cd88c38ece4,NA,NA,NA,,,,,,,,,,,,,,
0a4e3c1c-505e-4b07-ab33-3e3c94f89e1e,SUBSCCDEV,7d5888f4-9788-4f25-ab3d-4cd88c38ece4,NA,NA,NA,,,,,,,,,,,,,,
8f72ae61-f83d-4dfe-afa0-2282c925f6e7,[MC-CN-DNAI] YUANYUAN.CHEN (YUANYUANCHEN),904796b9-b85d-44ab-b72c-20f16bf35fd0,NA,NA,NA,,,,,,,,,,,,,,
2ae0a94f-546c-421a-a66e-2b41b0743e4d,[MC-CN-DNAI] SAM.ZHAO (XUZH),904796b9-b85d-44ab-b72c-20f16bf35fd0,NA,NA,NA,,,,,,,,,,,,,,
1f0ed1e5-b8ed-4ef8-a9b6-b65ffc80350e,[MC-CN-VMSCIM] BRUCE.PAN (CHPA),904796b9-b85d-44ab-b72c-20f16bf35fd0,NA,NA,NA,,,,,,,,,,,,,,
a2d06eab-dc73-4da9-a9b7-317eaa43bd08,[MC-CN-NET] YU.GAO (YUGAO1),904796b9-b85d-44ab-b72c-20f16bf35fd0,NA,NA,NA,,,,,,,,,,,,,,
5e57f62e-8d62-4a9a-9522-b4c34734f897,[MC-CN-DNAI] SHI.TANG (SHITA),904796b9-b85d-44ab-b72c-20f16bf35fd0,NA,NA,NA,,,,,,,,,,,,,,
86572b37-5a16-4f96-a486-395f88cc654d,[MC-CN-DNAI] QIAOJUN.LI (QIAOJUNLI),904796b9-b85d-44ab-b72c-20f16bf35fd0,NA,NA,NA,,,,,,,,,,,,,,
7763c791-40d7-418a-84f1-6232a361ed0d,[MC-CN-DNAI] JERRY.HE(JINLH),904796b9-b85d-44ab-b72c-20f16bf35fd0,NA,NA,NA,,,,,,,,,,,,,,
8650d1cb-b941-40a4-a1ba-8a9c72db9b3d,[MC-CN-DNAI] HONGWEI.GUO (HONGUO),904796b9-b85d-44ab-b72c-20f16bf35fd0,NA,NA,NA,,,,,,,,,,,,,,
44da998c-591e-4803-8403-d6529e3ad806,[MC-CN-PAAS] MICHELLE.WANG (SHUOWANG),904796b9-b85d-44ab-b72c-20f16bf35fd0,NA,NA,NA,,,,,,,,,,,,,,
b2897685-7c0d-4cf2-ac14-90e860da0f39,[MC-CN-NET] XIAOHAN.YUAN (XIAOHANYUAN),904796b9-b85d-44ab-b72c-20f16bf35fd0,NA,NA,NA,,,,,,,,,,,,,,
9cc9c376-7f46-47ce-8144-e06fc2755286,[MC-CN-DNAI] JASON.WANG (ZHENGWANG),904796b9-b85d-44ab-b72c-20f16bf35fd0,NA,NA,NA,,,,,,,,,,,,,,
9ee035f9-b056-4a68-8553-d4ae4a8e0855,[MC-CN-DNAI] ALICE.ZHANG (ALICEZHANG),904796b9-b85d-44ab-b72c-20f16bf35fd0,NA,NA,NA,,,,,,,,,,,,,,
47a733a8-5f9e-44b7-b608-272a6526278b,[MC-CN-NET] KE.WU (KEWU),904796b9-b85d-44ab-b72c-20f16bf35fd0,NA,NA,NA,,,,,,,,,,,,,,
700f5094-60b4-454d-b63a-b8672d1aa95a,[MC-CN-DNAI] KEVIN.HUANG (KEVINHUANG),904796b9-b85d-44ab-b72c-20f16bf35fd0,NA,NA,NA,,,,,,,,,,,,,,
968fea06-b479-458d-a593-d666103e390e,[MC-CN-VMSCIM] SUSAN.WANG (YIWANG3),904796b9-b85d-44ab-b72c-20f16bf35fd0,NA,NA,NA,,,,,,,,,,,,,,
f5a4e8f5-21ed-4222-829f-7630e0b72e57,[MC-CN-PAAS] YUKI.ZHANG(YUJINGZHANG),904796b9-b85d-44ab-b72c-20f16bf35fd0,NA,NA,NA,,,,,,,,,,,,,,
fdcb27da-91d5-4223-b967-85cfbc459a75,[MC-CN-DNAI] BAIJUN.LI (BAILI),904796b9-b85d-44ab-b72c-20f16bf35fd0,NA,NA,NA,,,,,,,,,,,,,,
7d9aa9e0-6513-4c70-a57a-c00f601ebce8,[MC-CN-VMSCIM] SHANSHAN.YAN (SHANSHANYAN),904796b9-b85d-44ab-b72c-20f16bf35fd0,NA,NA,NA,,,,,,,,,,,,,,
758298b6-406e-4c3f-8a1a-9fb2d22a2795,[MC-CN-DNAI] BO.ZHAO(ZHAOBO),904796b9-b85d-44ab-b72c-20f16bf35fd0,NA,NA,NA,,,,,,,,,,,,,,
7e0e1b0e-b158-410a-aee2-a4d91c739d55,[MC-CN-DNAI] SEEYA.XI (SEEYAXI),904796b9-b85d-44ab-b72c-20f16bf35fd0,NA,NA,NA,,,,,,,,,,,,,,
d08d8f68-780c-4608-b3e0-4f03dd28d794,VACANT PREVIOUS HANZHANG3,904796b9-b85d-44ab-b72c-20f16bf35fd0,NA,NA,NA,,,,,,,,,,,,,,
3cf9c09f-77f6-4520-ac37-bf5b54ae7aa9,[MC-CN] FOR READINESS MOCK CASE (WEIYIHU),904796b9-b85d-44ab-b72c-20f16bf35fd0,NA,NA,NA,,,,,,,,,,,,,,
5cc33f2d-1635-4c80-8395-8a1a613beaab,VACANT PREVIOUS PENGLV,904796b9-b85d-44ab-b72c-20f16bf35fd0,NA,NA,NA,,,,,,,,,,,,,,
12914d2b-4ec8-45f3-b5ca-9025754d6c9b,N/A,904796b9-b85d-44ab-b72c-20f16bf35fd0,NA,NA,NA,,,,,,,,,,,,,,
6eb6b8ce-77a9-4d79-a2d1-b0306854dae0,[MC-CN-DNAI] MIKI.GENG (ZHIMENGGENG),904796b9-b85d-44ab-b72c-20f16bf35fd0,NA,NA,NA,,,,,,,,,,,,,,
137f9ce9-8e58-4e51-98f1-6eb10cb2318d,[MC-CN] FRANCES.HU (WEIYIHU),904796b9-b85d-44ab-b72c-20f16bf35fd0,NA,NA,NA,,,,,,,,,,,,,,
3eb78358-f029-4f04-bc9c-940660f85f6b,[MC-CN-NET] YUNJIA.GE (YUGE),904796b9-b85d-44ab-b72c-20f16bf35fd0,NA,NA,NA,,,,,,,,,,,,,,
ecb0262d-f020-437d-a16a-c471c007ecdd,[MC-NOAM] RUNZE GUO (V-RUNZEGUO),904796b9-b85d-44ab-b72c-20f16bf35fd0,NA,NA,NA,,,,,,,,,,,,,,
ee4fafa8-0c24-4bf9-8ed4-58325f73a3b6,VACANT PREVIOUS ETHANYU,904796b9-b85d-44ab-b72c-20f16bf35fd0,NA,NA,NA,,,,,,,,,,,,,,
a3a1fb9a-4255-40b2-859f-16becae8372e,[MC-CN-VMSCIM] BOB.SUN (JIABSU),904796b9-b85d-44ab-b72c-20f16bf35fd0,NA,NA,NA,,,,,,,,,,,,,,
f8bfc388-e043-42e4-9cc1-cad74cde5b49,[MC-CN-PAAS] HONGMING.PU (HONGMINGPU),904796b9-b85d-44ab-b72c-20f16bf35fd0,NA,NA,NA,,,,,,,,,,,,,,
a7aef648-3d68-4cf0-8c8c-a6eefc80cc1a,[MC-CN-DNAI] JOE.DENG (YAOYUDENG),904796b9-b85d-44ab-b72c-20f16bf35fd0,NA,NA,NA,,,,,,,,,,,,,,
c4013028-2728-46b8-acf1-e397840c4344,[MC-CN-VMSCIM] EDDIE.DAI (EDDIEDAI),904796b9-b85d-44ab-b72c-20f16bf35fd0,NA,NA,NA,,,,,,,,,,,,,,
81e810dc-f084-4f14-ae04-cc61d110a86d,VACANT PREVIOUS QINGBOJIN,904796b9-b85d-44ab-b72c-20f16bf35fd0,NA,NA,NA,,,,,,,,,,,,,,
aacc52b0-33ef-45e4-9c10-c8b6a4fdc8ed,[MC-CN-DNAI] ELLA.LI (HUIJUANLI),904796b9-b85d-44ab-b72c-20f16bf35fd0,NA,NA,NA,,,,,,,,,,,,,,
0fc25caf-97a6-4cb0-8d2b-57f3640f5b07,[MC-CN-DNAI] CHEN.CEN(CHENCEN),904796b9-b85d-44ab-b72c-20f16bf35fd0,NA,NA,NA,,,,,,,,,,,,,,
877b33ea-ba2b-4bea-8df3-f194b5e4c54e,[MC-CN-DNAI] MICHELLE.LI (YALI7),904796b9-b85d-44ab-b72c-20f16bf35fd0,NA,NA,NA,,,,,,,,,,,,,,
3dcff504-af4b-43f5-85c6-f38226cb107b,VACANT PREVIOUS STANLEYHUANG,904796b9-b85d-44ab-b72c-20f16bf35fd0,NA,NA,NA,,,,,,,,,,,,,,
51ee321a-9ad4-479b-8913-1955daa50948,[MC-CN-DNAI] VINCY.TIAN (WENXITIAN),904796b9-b85d-44ab-b72c-20f16bf35fd0,NA,NA,NA,,,,,,,,,,,,,,
768fe3ec-a741-46be-8ed9-18cab0e42476,[MC-CN-DNAI] TIM.HOU (TIMHOU),904796b9-b85d-44ab-b72c-20f16bf35fd0,NA,NA,NA,,,,,,,,,,,,,,
4c93425b-5bf6-4192-97e1-ef576095aee5,[MC-CN-DNAI] XINRAN.TAO (TAOXINRAN),904796b9-b85d-44ab-b72c-20f16bf35fd0,NA,NA,NA,,,,,,,,,,,,,,
90b7dc34-f287-4964-8119-cca776f1e476,[MC-CN-DNAI] YANQING.GUO (YANQINGGUO),904796b9-b85d-44ab-b72c-20f16bf35fd0,NA,NA,NA,,,,,,,,,,,,,,
c8f38693-43f1-41ee-99c5-3392e9af8d9a,[MC-CN-DNAI] POD DB (ZHIMENGGENG),904796b9-b85d-44ab-b72c-20f16bf35fd0,NA,NA,NA,,,,,,,,,,,,,,
e472bee3-f471-468e-97c4-10df2f4d52a9,[MC-CN-DNAI] HERAN.ZHAO (HENRYZHA),904796b9-b85d-44ab-b72c-20f16bf35fd0,NA,NA,NA,,,,,,,,,,,,,,
9217fdaa-5962-4397-9cca-74cbe1baddba,[MC-CN-DNAI] LEI.XU (XLEI),904796b9-b85d-44ab-b72c-20f16bf35fd0,NA,NA,NA,,,,,,,,,,,,,,
8c284c9c-33a8-4c38-888c-66dfb2b02e96,[MC-CN-DNAI] BINWEI.NI (BINWEINI),904796b9-b85d-44ab-b72c-20f16bf35fd0,NA,NA,NA,,,,,,,,,,,,,,
6fb992a2-33cf-4e3a-9741-217898c17056,FMC-CDC-Data-Workbench-Dev,b8f1a1d9-33d2-49ef-b595-3398bef3723d,NA,NA,NA,,,,,,,,,,,,,,
4e5d02a6-ee31-414a-91eb-5d1d020cd5ec,N/A,ccda5a1b-57e2-488d-b3d7-c0eca6f70c13,NA,NA,NA,,,,,,,,,,,,,,
6eac4387-19e4-4d3a-8c95-02d958b24c18,SkyChina Prod,e126fec9-3c21-4ad9-bf8e-fb54c91c2131,NA,NA,NA,,,,,,,,,,,,,,
06416ee4-aa75-452b-8acb-151711f67aaf,Demo_Airline_DMA,e126fec9-3c21-4ad9-bf8e-fb54c91c2131,NA,NA,NA,,,,,,,,,,,,,,
b43bf54f-cb2d-4b5a-94e3-9225276642c7,Airline CQH,e126fec9-3c21-4ad9-bf8e-fb54c91c2131,NA,NA,NA,,,,,,,,,,,,,,
fd19f813-209e-4022-a414-ea6f2dd37a42,WINDOWS AZURE 企业,9199c267-3d6a-4272-9bb3-48e4984fd806,中建材信息技术股份有限公司,V5702510S0189,renchangfu@cnbmtech.com,,,,,,,,,,,,,,
32a444b1-7ad1-4d44-8834-8e4a12cda2aa,Subscription C,a991a30b-0f7c-450d-b820-b1bbeba23128,NA,NA,NA,,,,,,,,,,,,,,
15743532-68ce-4ec7-b80a-1b3756d15644,订阅 Chloe,a991a30b-0f7c-450d-b820-b1bbeba23128,NA,NA,NA,,,,,,,,,,,,,,
e8a988cc-3097-4922-8ca0-499b8605291a,BSH-CN-Logistics-Analytic-Center,c436a58c-d012-4f13-aae9-f3d413b3ee25,NA,NA,NA,,,,,,,,,,,,,,
5754939e-77f4-43ef-9448-764769772be0,Azure云服务器服务(Converted to EA),e51472a3-e36c-415a-a011-0e7d5f7b76a1,NA,NA,NA,,,,,,,,,,,,,,
b2a1e255-de86-43c0-8923-c82eb3eec763,MOONCAKE AIR,e7ded8dd-e91a-4a56-b726-dc9e4a583825,NA,NA,NA,,,,,,,,,,,,,,
505492e7-58f0-4826-94e8-008e8d6c7d6f,DATABRICKS MOONCAKE PROD TEST WORKSPACES,24c5eb9b-4ed5-43e0-9d51-a561eb8cd556,NA,NA,NA,,,,,,,,,,,,,,
a1e83e37-118f-41bb-9361-27d9604e5ada,KW-MOONCAKE-DATABRICKSTEST,24c5eb9b-4ed5-43e0-9d51-a561eb8cd556,NA,NA,NA,,,,,,,,,,,,,,
8d88ec7c-9d30-466e-8cad-82dc4a5b3ec9,DATABRICKS MOONCAKE FIELD TEST,24c5eb9b-4ed5-43e0-9d51-a561eb8cd556,NA,NA,NA,,,,,,,,,,,,,,
